soil_moisture,temperature,humidity,rainfall,crop,pump
80,26,38,18,tea,0
28,13,67,6,tea,0
35,25,31,0,tea,1
68,21,92,15,pulses,0
31,32,83,13,wheat,0
15,38,44,5,pulses,0
72,14,25,14,rice,0
86,36,24,14,rice,0
83,38,57,10,rice,0
63,22,31,8,rice,0
28,22,74,7,rice,0
19,12,85,15,cotton,0
46,38,86,18,tea,0
86,18,45,16,pulses,0
26,27,70,6,cotton,0
64,27,50,2,pulses,0
14,38,25,15,wheat,0
30,38,49,0,maize,1
48,24,58,17,tea,0
29,33,28,14,wheat,0
80,30,92,1,cotton,0
24,24,82,5,maize,0
88,16,89,14,wheat,0
62,18,23,12,pulses,0
42,36,49,12,maize,0
53,25,64,4,pulses,0
75,11,45,5,wheat,0
59,32,93,17,cotton,0
41,32,89,16,pulses,0
88,29,50,14,maize,0
80,22,45,1,wheat,0
82,32,90,4,pulses,0
64,13,27,3,cotton,0
37,23,80,1,tea,1
12,18,57,6,cotton,0
62,23,67,16,cotton,0
51,20,81,16,tea,0
11,29,35,7,cotton,0
31,22,22,11,tea,0
34,38,81,10,tea,0
41,26,75,15,pulses,0
16,31,86,17,pulses,0
71,14,31,4,tea,0
40,13,74,5,wheat,0
72,36,32,5,maize,0
46,38,34,18,wheat,0
77,22,26,14,tea,0
88,21,43,4,maize,0
18,12,32,7,pulses,0
79,13,38,19,maize,0
55,26,86,10,tea,0
43,30,24,0,pulses,0
69,27,69,14,maize,0
22,24,93,2,maize,1
45,16,83,7,wheat,0
57,18,67,15,maize,0
84,23,68,1,tea,0
15,31,99,14,rice,0
14,31,82,9,rice,0
74,19,26,11,rice,0
59,37,53,6,tea,0
83,19,98,1,rice,0
83,28,24,11,wheat,0
33,33,76,15,tea,0
16,22,93,18,pulses,0
67,12,61,12,tea,0
30,25,91,9,tea,0
42,20,64,14,maize,0
53,13,90,19,maize,0
34,12,59,17,maize,0
89,11,28,5,cotton,0
24,39,83,8,wheat,0
38,24,79,1,tea,1
61,10,39,15,tea,0
26,39,36,1,maize,1
45,10,58,12,tea,0
44,10,82,7,pulses,0
49,35,41,4,tea,1
32,30,90,4,rice,1
82,19,64,17,pulses,0
43,10,47,4,pulses,0
67,25,25,17,tea,0
89,14,85,18,cotton,0
70,29,80,19,maize,0
37,27,27,18,wheat,0
69,12,26,18,wheat,0
41,17,99,2,rice,1
67,24,85,16,wheat,0
53,12,41,5,wheat,0
43,28,62,7,maize,0
30,11,68,9,maize,0
10,21,90,4,cotton,1
64,30,45,8,rice,0
89,27,73,18,wheat,0
58,19,58,16,cotton,0
30,19,31,0,rice,1
64,22,60,2,pulses,0
36,21,21,12,wheat,0
29,16,71,15,wheat,0
25,35,72,13,maize,0
87,33,74,19,tea,0
57,25,38,1,rice,1
41,31,45,15,wheat,0
41,18,56,4,rice,1
62,14,32,7,cotton,0
62,31,44,4,cotton,0
11,13,77,6,tea,0
66,18,66,0,wheat,0
31,27,42,15,maize,0
61,39,22,8,wheat,0
67,23,70,9,rice,0
43,10,97,13,pulses,0
80,36,98,9,cotton,0
26,31,54,6,rice,0
81,37,97,19,tea,0
32,15,36,11,cotton,0
42,15,25,16,maize,0
38,23,77,1,cotton,1
28,25,67,16,pulses,0
78,15,29,19,wheat,0
46,29,33,8,pulses,0
35,20,46,1,pulses,0
33,23,87,1,wheat,1
63,18,71,16,cotton,0
30,16,70,9,tea,0
19,33,64,18,wheat,0
51,17,85,6,wheat,0
38,21,76,16,maize,0
66,19,46,14,cotton,0
44,20,66,5,wheat,0
37,29,61,14,tea,0
21,15,82,12,rice,0
67,21,77,13,cotton,0
53,32,87,0,maize,0
16,31,85,10,pulses,0
25,22,65,12,wheat,0
44,31,41,8,tea,0
16,16,73,7,cotton,0
23,18,97,12,tea,0
68,33,52,8,tea,0
71,12,92,7,pulses,0
83,37,61,5,maize,0
75,12,57,10,cotton,0
31,25,96,16,wheat,0
25,27,32,6,maize,0
84,22,74,7,wheat,0
52,31,88,9,rice,0
29,32,77,3,tea,1
19,18,68,2,rice,1
28,15,69,7,tea,0
21,24,65,4,pulses,1
19,18,20,13,maize,0
80,27,58,9,wheat,0
65,29,25,16,pulses,0
20,22,71,9,wheat,0
89,10,87,19,maize,0
70,15,92,18,cotton,0
47,28,82,4,rice,1
26,35,21,1,rice,1
63,31,80,0,wheat,0
54,10,43,16,wheat,0
34,33,83,17,wheat,0
40,31,24,18,maize,0
74,21,84,5,cotton,0
48,38,69,16,rice,0
29,32,74,14,pulses,0
82,34,54,14,tea,0
52,25,90,16,maize,0
75,13,23,6,rice,0
10,13,69,18,cotton,0
64,19,92,16,maize,0
60,23,77,10,pulses,0
14,29,20,3,rice,1
21,27,39,5,maize,0
23,12,94,6,rice,0
69,15,51,8,rice,0
49,27,32,3,cotton,1
18,18,47,13,tea,0
51,35,29,13,cotton,0
51,22,21,18,rice,0
42,28,24,15,maize,0
34,19,90,9,pulses,0
87,25,90,4,cotton,0
18,28,85,8,tea,0
53,15,33,8,rice,0
67,11,37,12,pulses,0
34,37,33,15,cotton,0
41,25,32,1,cotton,1
31,29,40,13,cotton,0
64,23,49,4,cotton,0
70,10,54,8,pulses,0
66,13,70,1,maize,0
86,30,74,9,tea,0
70,37,77,2,tea,0
76,14,90,7,rice,0
84,19,31,9,wheat,0
11,39,93,3,maize,1
66,27,57,12,rice,0
82,38,22,1,rice,0
42,18,65,17,cotton,0
72,16,92,8,wheat,0
25,13,76,1,wheat,1
10,30,90,15,maize,0
73,37,45,15,wheat,0
78,24,65,9,rice,0
26,36,67,4,wheat,1
49,26,37,15,wheat,0
10,35,82,8,tea,0
22,14,63,6,rice,0
27,20,76,17,pulses,0
77,15,78,9,wheat,0
23,14,81,4,wheat,1
14,31,65,12,cotton,0
71,32,37,4,wheat,0
42,22,34,15,wheat,0
35,15,25,13,tea,0
70,24,79,19,rice,0
77,22,78,12,maize,0
39,22,42,12,rice,0
71,19,51,3,cotton,0
71,11,54,7,rice,0
79,11,74,14,wheat,0
66,18,54,16,cotton,0
45,31,21,16,rice,0
16,35,43,12,cotton,0
74,29,81,3,maize,0
83,19,63,0,rice,0
86,30,23,13,pulses,0
50,38,41,10,wheat,0
41,37,70,6,cotton,0
23,20,35,10,pulses,0
42,30,75,2,pulses,0
39,17,49,17,tea,0
82,30,85,3,cotton,0
15,27,56,9,pulses,0
19,11,37,11,tea,0
84,30,38,19,pulses,0
29,13,28,1,wheat,1
21,38,50,15,maize,0
31,27,88,4,tea,1
85,31,93,5,maize,0
23,25,68,5,cotton,0
57,33,59,19,wheat,0
63,11,99,1,tea,0
45,35,42,17,cotton,0
70,16,79,5,pulses,0
64,13,29,1,rice,0
23,14,94,13,cotton,0
11,27,49,3,maize,1
11,36,44,15,wheat,0
70,39,46,6,wheat,0
15,19,91,18,cotton,0
34,18,93,16,pulses,0
76,25,36,7,rice,0
32,28,46,18,maize,0
82,35,42,12,cotton,0
37,26,93,5,cotton,0
34,13,99,8,wheat,0
74,10,89,16,maize,0
75,38,20,1,rice,0
88,15,68,4,wheat,0
52,25,36,6,cotton,0
49,22,52,8,wheat,0
89,13,51,6,wheat,0
32,37,33,7,tea,0
58,29,23,17,wheat,0
17,18,81,1,pulses,1
16,34,36,6,wheat,0
30,32,33,16,pulses,0
44,13,25,15,maize,0
70,34,30,15,wheat,0
83,14,47,3,rice,0
77,35,28,13,pulses,0
39,36,91,11,pulses,0
77,13,49,19,cotton,0
18,30,79,8,maize,0
26,34,63,4,wheat,1
52,20,57,0,rice,1
66,37,99,16,cotton,0
22,26,83,0,maize,1
66,16,93,8,pulses,0
35,18,81,15,rice,0
70,36,72,12,wheat,0
71,26,26,4,tea,0
28,28,82,6,tea,0
39,22,29,8,maize,0
22,32,40,7,rice,0
58,13,89,3,cotton,0
60,18,53,13,rice,0
18,35,31,3,pulses,1
38,20,94,3,tea,1
17,22,74,7,maize,0
85,39,87,1,wheat,0
24,33,52,0,rice,1
78,25,52,15,tea,0
43,19,33,19,cotton,0
61,13,21,17,maize,0
59,38,22,3,wheat,0
76,12,71,8,rice,0
14,30,37,19,cotton,0
18,32,54,13,wheat,0
14,31,87,16,pulses,0
36,16,27,6,tea,0
56,38,90,16,pulses,0
71,30,56,4,tea,0
54,21,63,0,cotton,0
75,27,45,14,pulses,0
32,14,30,8,tea,0
70,32,76,8,maize,0
52,26,88,18,cotton,0
44,38,96,0,tea,1
39,14,39,15,rice,0
76,29,33,6,tea,0
19,37,96,3,pulses,1
65,21,32,2,maize,0
43,32,73,4,wheat,0
74,25,24,15,wheat,0
15,25,34,10,tea,0
79,31,98,1,wheat,0
52,16,34,1,tea,1
25,29,55,19,maize,0
72,22,36,13,wheat,0
74,14,32,6,pulses,0
14,33,78,12,pulses,0
34,28,35,16,rice,0
36,29,79,16,tea,0
51,36,35,13,wheat,0
64,25,69,6,pulses,0
35,19,68,11,maize,0
25,21,21,3,maize,1
37,15,27,12,rice,0
39,39,88,9,maize,0
86,32,77,12,maize,0
54,35,71,4,wheat,0
28,39,24,14,tea,0
22,34,42,1,cotton,1
84,38,61,1,maize,0
32,30,93,14,maize,0
23,28,45,12,cotton,0
83,30,90,0,maize,0
32,11,21,6,wheat,0
49,38,63,2,wheat,0
73,17,86,16,cotton,0
68,29,83,2,pulses,0
29,18,89,8,maize,0
41,12,37,14,pulses,0
87,16,52,2,maize,0
33,12,65,0,tea,1
55,20,99,17,maize,0
27,21,76,14,wheat,0
57,22,85,1,rice,1
23,13,70,14,rice,0
63,11,64,13,rice,0
30,15,21,15,rice,0
14,30,58,11,pulses,0
40,21,22,4,pulses,0
76,19,99,15,maize,0
68,35,47,15,pulses,0
53,29,47,13,maize,0
73,13,50,14,tea,0
51,26,63,16,maize,0
47,21,39,18,rice,0
16,28,30,13,cotton,0
68,30,30,10,cotton,0
78,24,58,9,wheat,0
79,11,25,1,wheat,0
58,16,83,17,maize,0
87,28,82,0,cotton,0
20,39,79,13,rice,0
11,36,82,10,pulses,0
36,17,50,17,rice,0
25,27,57,2,rice,1
73,23,37,11,maize,0
75,17,28,8,maize,0
58,30,61,19,tea,0
25,34,47,5,rice,0
82,34,86,5,rice,0
61,15,42,19,maize,0
82,36,29,14,maize,0
14,12,24,19,tea,0
45,21,21,10,tea,0
16,10,44,9,wheat,0
70,26,79,14,cotton,0
38,14,86,3,rice,1
76,21,72,15,rice,0
39,35,36,15,tea,0
49,27,60,0,tea,1
40,22,52,7,wheat,0
57,35,24,18,cotton,0
15,18,92,15,wheat,0
71,12,89,19,cotton,0
38,13,25,11,pulses,0
18,19,92,17,rice,0
63,19,32,8,wheat,0
20,11,22,3,tea,1
28,27,92,11,wheat,0
83,12,33,1,pulses,0
14,20,86,15,wheat,0
79,31,55,13,rice,0
27,32,65,4,pulses,1
30,14,20,4,tea,1
24,24,39,4,tea,1
68,33,38,8,maize,0
83,26,88,5,pulses,0
15,11,59,18,maize,0
33,14,79,12,maize,0
69,26,47,3,rice,0
37,20,45,5,wheat,0
83,19,46,17,tea,0
32,32,99,19,tea,0
88,28,30,3,wheat,0
55,15,47,4,tea,0
46,19,89,9,wheat,0
23,20,64,18,pulses,0
57,16,62,6,rice,0
87,25,34,5,rice,0
80,30,20,16,rice,0
45,22,27,4,wheat,0
69,32,43,16,wheat,0
63,20,58,17,cotton,0
88,12,80,14,tea,0
72,17,69,15,tea,0
57,32,54,8,cotton,0
31,13,67,2,cotton,1
52,16,63,7,rice,0
50,19,94,19,cotton,0
26,21,89,9,wheat,0
72,20,29,15,maize,0
88,14,62,11,wheat,0
27,35,20,1,cotton,1
81,14,33,7,tea,0
12,28,30,9,wheat,0
63,24,45,19,tea,0
23,16,58,2,wheat,1
43,13,87,8,tea,0
10,16,97,13,pulses,0
57,16,80,3,wheat,0
19,19,78,6,tea,0
20,39,78,10,maize,0
75,13,91,19,rice,0
12,27,47,4,wheat,1
24,31,37,14,maize,0
68,15,93,6,rice,0
73,30,26,1,wheat,0
56,10,35,13,maize,0
11,11,77,3,maize,1
39,32,22,5,pulses,0
47,12,75,7,maize,0
14,16,23,18,pulses,0
15,11,76,16,cotton,0
14,23,68,9,tea,0
21,36,98,1,rice,1
13,34,25,8,tea,0
33,34,73,15,tea,0
34,14,83,2,pulses,1
35,14,74,15,tea,0
64,25,21,16,maize,0
55,24,36,4,pulses,0
55,25,32,5,tea,0
52,33,33,4,pulses,0
69,18,76,10,cotton,0
42,17,27,18,pulses,0
30,35,93,8,wheat,0
46,31,52,4,maize,0
21,11,46,19,rice,0
30,38,21,15,wheat,0
22,19,76,1,wheat,1
42,35,67,1,wheat,0
79,27,42,19,tea,0
85,27,51,3,pulses,0
70,28,94,1,pulses,0
39,14,43,7,tea,0
46,10,98,1,maize,0
25,34,44,14,tea,0
54,36,81,9,tea,0
80,30,84,7,tea,0
10,32,41,19,maize,0
62,39,45,12,maize,0
37,20,93,0,cotton,1
62,30,32,0,cotton,0
53,20,99,15,cotton,0
76,35,34,3,cotton,0
48,12,88,1,pulses,0
19,12,43,4,wheat,1
60,25,64,5,wheat,0
23,29,53,16,cotton,0
88,24,59,16,cotton,0
15,22,20,3,rice,1
48,19,60,16,wheat,0
89,28,45,10,rice,0
57,19,95,14,rice,0
34,25,92,0,tea,1
42,15,52,13,pulses,0
84,14,59,14,maize,0
76,24,26,1,wheat,0
74,26,77,11,cotton,0
49,13,61,5,cotton,0
34,17,98,7,maize,0
66,21,82,9,wheat,0
41,22,69,3,cotton,1
55,37,75,11,cotton,0
13,18,44,8,tea,0
32,35,88,17,rice,0
89,24,72,3,cotton,0
84,20,75,4,pulses,0
31,24,50,8,wheat,0
42,38,37,1,pulses,0
50,31,22,3,maize,0
71,39,43,7,tea,0
47,38,60,8,wheat,0
65,37,49,18,tea,0
72,36,73,14,rice,0
86,24,94,3,cotton,0
85,13,45,18,wheat,0
64,37,45,1,maize,0
60,25,60,7,rice,0
74,19,56,3,rice,0
66,11,45,7,tea,0
36,21,39,7,rice,0
66,34,32,0,wheat,0
64,17,75,4,tea,0
81,30,67,9,rice,0
13,33,59,5,maize,0
74,31,79,11,pulses,0
65,26,85,13,wheat,0
62,33,36,8,maize,0
53,14,57,15,maize,0
25,28,50,2,tea,1
32,20,52,11,cotton,0
40,26,95,13,tea,0
37,37,89,3,wheat,1
59,33,34,18,wheat,0
25,15,44,19,tea,0
50,21,69,6,cotton,0
18,16,90,14,tea,0
11,25,46,13,wheat,0
52,12,27,12,cotton,0
75,21,79,11,wheat,0
89,35,88,14,cotton,0
86,17,91,14,cotton,0
58,12,51,15,tea,0
30,24,25,6,tea,0
28,30,47,9,tea,0
66,15,38,15,cotton,0
86,38,63,11,cotton,0
69,17,94,11,wheat,0
28,21,31,6,maize,0
73,22,58,0,tea,0
44,30,91,8,pulses,0
42,26,76,7,wheat,0
76,26,91,16,wheat,0
57,38,55,14,rice,0
69,36,40,17,tea,0
54,31,37,11,wheat,0
84,38,36,18,rice,0
77,23,43,16,pulses,0
77,35,67,6,pulses,0
24,25,34,16,tea,0
81,20,59,11,cotton,0
24,15,96,4,rice,1
32,35,77,3,cotton,1
69,39,59,6,pulses,0
23,19,88,8,pulses,0
11,16,58,5,maize,0
52,32,24,10,maize,0
80,37,33,11,maize,0
25,18,84,1,maize,1
37,37,54,7,wheat,0
41,31,64,1,maize,1
80,19,46,11,wheat,0
11,37,42,19,wheat,0
81,21,92,0,tea,0
16,28,24,3,wheat,1
47,21,61,5,wheat,0
57,28,72,12,maize,0
82,24,75,3,wheat,0
11,29,22,8,cotton,0
51,15,46,17,maize,0
51,24,65,8,rice,0
29,29,41,15,maize,0
15,25,82,10,wheat,0
20,11,80,5,cotton,0
78,32,67,15,maize,0
83,27,32,7,cotton,0
49,30,48,18,rice,0
45,14,32,4,pulses,0
60,17,66,7,rice,0
56,20,44,8,pulses,0
26,24,71,2,tea,1
35,35,32,0,pulses,0
62,14,58,14,tea,0
57,23,47,1,maize,0
36,37,63,11,tea,0
55,19,90,9,cotton,0
76,15,61,3,tea,0
28,23,44,3,cotton,1
81,29,86,11,pulses,0
74,13,58,11,pulses,0
80,23,98,12,pulses,0
45,12,55,10,tea,0
76,27,73,6,pulses,0
51,29,39,6,tea,0
76,20,84,8,tea,0
78,34,63,6,wheat,0
58,34,96,13,wheat,0
46,21,84,19,tea,0
55,25,20,2,cotton,0
89,29,62,9,maize,0
65,18,72,11,rice,0
72,30,79,5,wheat,0
87,20,46,2,tea,0
39,37,93,17,rice,0
72,34,67,19,wheat,0
85,18,86,14,maize,0
35,34,71,17,cotton,0
32,18,64,15,tea,0
29,16,48,18,maize,0
55,18,37,15,wheat,0
89,10,32,7,tea,0
40,13,33,13,rice,0
76,15,20,17,pulses,0
30,31,99,7,cotton,0
60,20,40,19,wheat,0
48,26,46,6,cotton,0
72,10,41,1,tea,0
78,23,94,16,pulses,0
29,26,81,14,maize,0
32,33,93,17,cotton,0
51,26,39,11,rice,0
82,18,52,19,wheat,0
12,19,48,13,rice,0
36,27,25,6,cotton,0
83,18,78,18,pulses,0
89,34,32,18,maize,0
33,38,53,5,maize,0
18,22,61,14,rice,0
11,20,31,5,tea,0
15,11,40,3,tea,1
80,13,25,3,pulses,0
88,20,91,15,maize,0
30,36,46,1,rice,1
38,18,25,16,rice,0
22,34,36,0,rice,1
78,33,90,18,cotton,0
51,21,79,19,pulses,0
10,30,21,9,tea,0
29,26,61,6,tea,0
52,11,34,16,cotton,0
10,37,50,1,wheat,1
49,23,93,0,cotton,1
16,29,79,6,pulses,0
44,18,86,11,rice,0
61,13,84,17,cotton,0
43,14,72,14,rice,0
59,26,59,2,pulses,0
78,22,75,14,pulses,0
38,30,78,9,maize,0
80,23,82,10,rice,0
10,27,89,16,tea,0
82,18,82,1,cotton,0
67,35,76,9,pulses,0
74,19,43,2,rice,0
26,21,29,7,wheat,0
71,36,56,6,maize,0
88,18,91,4,wheat,0
51,30,86,8,pulses,0
37,33,69,9,wheat,0
12,39,73,7,wheat,0
14,21,58,14,maize,0
75,19,92,18,maize,0
63,15,26,9,maize,0
47,35,41,12,maize,0
89,33,91,17,wheat,0
53,18,35,11,tea,0
85,29,62,10,tea,0
66,23,41,13,maize,0
80,23,33,12,cotton,0
33,22,68,6,rice,0
89,35,34,18,pulses,0
68,13,96,1,cotton,0
17,16,43,4,pulses,1
11,14,87,0,cotton,1
50,13,40,14,cotton,0
65,27,46,16,tea,0
57,11,38,5,rice,0
31,38,37,8,cotton,0
27,29,25,11,maize,0
88,19,93,6,pulses,0
50,33,91,10,tea,0
76,17,39,7,pulses,0
57,32,23,3,maize,0
32,29,87,18,maize,0
11,32,94,15,cotton,0
13,18,91,6,maize,0
35,33,36,16,rice,0
28,30,72,11,maize,0
58,12,67,11,cotton,0
83,38,30,17,pulses,0
62,27,77,18,maize,0
15,29,67,3,tea,1
71,39,20,17,tea,0
10,22,42,19,tea,0
25,20,22,15,pulses,0
61,34,31,17,wheat,0
16,35,89,5,tea,0
44,29,38,18,tea,0
87,34,91,6,wheat,0
77,19,95,4,pulses,0
24,30,27,0,tea,1
66,22,23,6,cotton,0
32,12,25,8,pulses,0
87,31,76,18,tea,0
20,34,46,12,tea,0
13,33,80,17,wheat,0
67,38,81,6,cotton,0
49,12,77,9,pulses,0
67,29,40,17,maize,0
76,29,77,17,rice,0
47,26,28,7,cotton,0
11,37,23,6,maize,0
49,30,77,4,cotton,1
65,21,48,1,maize,0
81,22,63,8,maize,0
44,25,98,3,cotton,1
58,28,48,9,wheat,0
76,16,92,7,cotton,0
53,16,97,2,cotton,0
40,30,56,4,maize,1
74,30,25,6,rice,0
85,26,86,6,maize,0
27,24,58,11,tea,0
45,13,26,6,cotton,0
71,22,66,12,pulses,0
38,26,74,7,cotton,0
32,10,30,11,wheat,0
12,17,38,9,pulses,0
39,34,38,14,maize,0
54,27,72,9,wheat,0
58,25,97,15,cotton,0
28,25,88,5,maize,0
73,18,39,7,maize,0
14,26,77,8,tea,0
65,38,28,0,tea,0
43,18,30,6,rice,0
82,26,96,8,tea,0
57,35,62,0,pulses,0
35,19,60,4,maize,1
14,24,87,6,tea,0
40,17,55,5,rice,0
33,26,47,13,cotton,0
31,17,62,16,pulses,0
31,26,84,0,tea,1
66,22,77,6,maize,0
39,17,35,18,cotton,0
56,38,41,5,maize,0
83,11,73,14,cotton,0
76,30,42,11,pulses,0
48,24,87,15,maize,0
75,32,22,6,tea,0
86,33,60,15,tea,0
38,37,72,3,rice,1
23,15,76,4,cotton,1
13,17,51,5,rice,0
81,12,67,7,wheat,0
14,25,36,7,tea,0
53,32,64,14,cotton,0
33,32,29,18,pulses,0
37,11,55,0,rice,1
33,19,25,0,pulses,1
14,38,89,6,pulses,0
22,12,44,0,pulses,1
64,33,76,17,rice,0
39,20,35,19,wheat,0
58,24,71,9,rice,0
24,34,97,18,maize,0
39,11,86,12,tea,0
37,18,62,14,rice,0
13,38,72,2,rice,1
77,28,42,3,wheat,0
24,26,85,10,maize,0
43,36,77,17,rice,0
84,39,84,17,tea,0
52,10,34,11,tea,0
84,32,81,12,rice,0
70,17,80,18,pulses,0
72,10,96,11,pulses,0
11,20,98,18,maize,0
61,25,21,19,tea,0
61,38,24,6,pulses,0
24,32,46,2,tea,1
49,16,76,8,maize,0
37,24,47,17,maize,0
64,16,50,2,pulses,0
59,15,78,3,rice,1
31,13,50,17,cotton,0
38,13,47,12,wheat,0
81,19,36,9,cotton,0
21,31,38,9,cotton,0
47,37,24,13,tea,0
11,33,74,6,maize,0
21,33,99,12,tea,0
64,39,74,9,pulses,0
21,28,81,17,wheat,0
18,19,84,0,pulses,1
88,21,98,8,rice,0
41,31,78,5,wheat,0
82,29,87,10,tea,0
17,18,62,9,tea,0
37,16,42,12,pulses,0
65,33,50,8,tea,0
45,10,94,7,tea,0
46,29,61,17,cotton,0
41,15,57,18,rice,0
48,31,88,4,cotton,1
58,39,40,14,tea,0
27,25,32,19,maize,0
32,25,95,8,cotton,0
42,11,75,1,tea,1
82,32,37,10,tea,0
60,12,28,15,rice,0
52,31,97,6,pulses,0
13,37,80,3,wheat,1
89,28,34,17,cotton,0
76,15,55,11,cotton,0
81,35,75,7,cotton,0
89,38,93,11,tea,0
11,19,80,12,rice,0
54,17,67,11,tea,0
89,30,66,19,tea,0
49,10,87,17,pulses,0
11,12,78,17,maize,0
41,10,82,5,rice,0
10,17,99,19,cotton,0
27,16,68,16,wheat,0
73,20,73,2,cotton,0
41,19,94,3,tea,1
18,37,89,14,rice,0
64,37,93,16,rice,0
76,38,76,3,rice,0
33,29,29,6,maize,0
20,20,99,19,cotton,0
37,29,26,14,maize,0
25,26,49,17,pulses,0
21,23,52,4,wheat,1
77,13,23,10,pulses,0
13,10,24,11,tea,0
84,30,38,12,maize,0
75,14,76,15,maize,0
40,11,30,5,pulses,0
65,19,75,18,tea,0
59,27,53,6,rice,0
76,18,30,5,tea,0
10,27,58,17,cotton,0
78,14,98,0,pulses,0
48,21,88,6,tea,0
61,34,90,10,rice,0
45,25,94,8,tea,0
76,33,32,1,maize,0
21,11,41,19,wheat,0
70,11,34,4,maize,0
89,30,54,7,wheat,0
81,25,90,5,tea,0
20,13,50,5,cotton,0
23,12,86,5,tea,0
63,29,91,3,rice,0
17,11,48,10,tea,0
42,11,57,17,wheat,0
13,29,98,8,maize,0
39,21,85,14,cotton,0
63,22,89,8,tea,0
15,28,96,18,tea,0
14,32,34,12,maize,0
87,34,35,2,cotton,0
60,10,58,13,pulses,0
23,16,79,4,tea,1
43,28,73,11,tea,0
50,22,64,7,pulses,0
48,13,23,15,wheat,0
27,25,55,9,wheat,0
29,27,97,16,rice,0
17,24,30,19,maize,0
35,20,20,0,cotton,1
36,14,89,15,tea,0
41,33,35,13,tea,0
51,23,74,12,rice,0
59,20,72,16,tea,0
58,27,83,17,maize,0
74,17,43,10,rice,0
72,18,82,11,maize,0
36,21,94,6,rice,0
84,30,85,10,tea,0
44,34,71,8,rice,0
47,33,23,5,wheat,0
47,27,85,19,cotton,0
51,20,59,18,tea,0
51,14,92,16,pulses,0
58,39,59,14,cotton,0
66,38,58,3,tea,0
63,34,28,18,cotton,0
19,18,63,14,wheat,0
69,17,48,2,cotton,0
49,27,70,1,rice,1
10,31,24,9,cotton,0
73,26,58,13,tea,0
21,22,63,17,pulses,0
66,32,34,18,pulses,0
86,15,81,12,maize,0
35,33,59,10,cotton,0
49,37,46,18,pulses,0
52,16,37,0,cotton,0
81,11,97,19,pulses,0
22,11,32,18,cotton,0
65,21,60,17,tea,0
26,11,71,5,cotton,0
33,31,77,7,tea,0
85,35,53,7,tea,0
67,33,90,15,maize,0
89,10,21,11,pulses,0
70,11,97,1,rice,0
89,14,65,19,tea,0
37,34,27,17,pulses,0
76,20,81,15,wheat,0
60,38,93,12,cotton,0
48,36,38,6,wheat,0
75,23,35,15,cotton,0
86,17,52,4,maize,0
83,26,89,16,tea,0
49,22,64,16,rice,0
22,17,95,3,tea,1
28,24,70,13,cotton,0
15,16,84,1,rice,1
27,24,38,16,tea,0
18,18,90,19,rice,0
77,23,90,2,cotton,0
63,24,42,13,maize,0
59,20,27,15,maize,0
79,13,25,19,tea,0
20,23,60,7,wheat,0
64,39,74,17,cotton,0
51,39,20,16,tea,0
20,35,20,16,tea,0
81,31,79,19,maize,0
76,24,32,3,rice,0
11,13,44,17,cotton,0
75,23,35,11,rice,0
35,13,67,1,pulses,0
85,18,34,17,pulses,0
46,10,54,0,cotton,1
45,35,58,2,wheat,0
25,32,94,17,pulses,0
87,37,68,2,maize,0
75,17,38,14,wheat,0
30,24,23,11,tea,0
16,15,69,0,pulses,1
20,38,75,12,maize,0
65,10,25,19,tea,0
53,15,21,6,wheat,0
63,29,66,12,cotton,0
66,36,94,19,tea,0
67,23,93,4,rice,0
46,17,40,2,cotton,1
57,16,25,14,cotton,0
71,33,64,0,wheat,0
48,25,99,4,wheat,0
73,10,80,16,maize,0
77,19,31,3,maize,0
77,21,43,18,rice,0
36,18,28,2,cotton,1
79,19,75,10,rice,0
69,19,65,3,rice,0
53,12,49,8,wheat,0
39,11,69,15,rice,0
67,18,80,2,rice,0
45,26,26,6,tea,0
14,31,34,11,maize,0
28,14,84,6,maize,0
21,37,34,18,cotton,0
69,21,37,19,maize,0
20,36,40,10,pulses,0
62,13,66,8,cotton,0
29,19,84,14,tea,0
82,26,94,2,maize,0
36,11,35,5,tea,0
67,29,53,9,maize,0
14,31,99,18,maize,0
83,15,94,9,tea,0
18,14,28,8,rice,0
86,17,23,13,rice,0
41,25,85,8,rice,0
81,37,79,4,pulses,0
63,12,41,14,rice,0
54,18,25,18,maize,0
36,35,48,14,wheat,0
37,13,31,15,tea,0
27,10,88,17,wheat,0
40,15,37,17,pulses,0
50,27,85,13,wheat,0
43,13,42,18,cotton,0
16,21,61,12,rice,0
14,23,52,0,pulses,1
30,37,83,4,maize,1
15,12,24,3,rice,1
54,28,50,12,rice,0
44,11,80,14,wheat,0
12,33,33,7,cotton,0
42,11,71,11,rice,0
47,26,24,18,tea,0
89,14,41,11,tea,0
25,10,41,12,rice,0
80,25,47,11,wheat,0
17,15,80,5,wheat,0
12,14,28,8,maize,0
78,37,86,17,pulses,0
28,21,58,11,pulses,0
16,26,97,17,pulses,0
59,32,84,5,cotton,0
15,20,29,2,wheat,1
14,28,50,12,maize,0
70,11,67,5,tea,0
67,35,68,11,pulses,0
31,34,56,6,tea,0
66,25,87,3,tea,0
84,28,23,11,rice,0
41,17,98,6,cotton,0
26,13,55,10,maize,0
67,15,53,11,cotton,0
50,33,95,8,rice,0
31,29,27,18,maize,0
89,12,55,18,maize,0
51,18,49,0,wheat,0
88,35,56,12,cotton,0
17,32,44,11,cotton,0
55,34,97,2,wheat,0
57,28,52,9,tea,0
12,10,47,13,rice,0
86,12,25,8,cotton,0
